arxiv_id,year_group,n_files,n_chars,n_words,n_citations,cit_per_100_words,alpha_ratio,file_paths,word_stratum
2501.09645,2025,1,3315,437,21,4.805491990846682,0.9685773480662984,data-2025/txt/2501.09645/01_Related_Work.txt,3
2501.09680,2025,1,3206,474,15,3.1645569620253164,0.9660583941605839,data-2025/txt/2501.09680/01_Related_Work.txt,3
2501.09691,2025,1,3212,475,15,3.1578947368421053,0.9314917127071823,data-2025/txt/2501.09691/01_Related_and_Prior_Work.txt,3
2501.09707,2025,1,3051,468,15,3.205128205128205,0.9727132974634897,data-2025/txt/2501.09707/01_Related_Works.txt,3
2501.09755,2025,1,3341,470,29,6.170212765957447,0.9726027397260274,data-2025/txt/2501.09755/01_Related_Work.txt,3
2501.09757,2025,1,3154,438,19,4.337899543378995,0.9707709170624772,data-2025/txt/2501.09757/01_Related_Work.txt,3
2501.09826,2025,1,2863,423,13,3.0732860520094563,0.9736522091609242,data-2025/txt/2501.09826/01_Related_Works.txt,3
2501.10189,2025,1,3632,477,14,2.9350104821802936,0.9748031496062992,data-2025/txt/2501.10189/01_Related_Work.txt,3
2501.10313,2025,1,2967,433,11,2.5404157043879905,0.9642295597484277,data-2025/txt/2501.10313/01_Related_works.txt,3
2501.10318,2025,1,3081,426,13,3.051643192488263,0.9764749813293503,data-2025/txt/2501.10318/01_Related_Works.txt,3
2501.10332,2025,1,3520,474,18,3.79746835443038,0.9703293120313009,data-2025/txt/2501.10332/01_Related_Work.txt,3
2501.10357,2025,1,3284,467,24,5.139186295503212,0.9599578503688093,data-2025/txt/2501.10357/01_Related_Work.txt,3
2501.10514,2025,1,3376,470,13,2.7659574468085104,0.975093824633231,data-2025/txt/2501.10514/01_Related_Works.txt,3
2501.10546,2025,1,3255,447,23,5.1454138702460845,0.976890756302521,data-2025/txt/2501.10546/01_Related_Work.txt,3
2501.10799,2025,1,3539,471,27,5.7324840764331215,0.9756488305030439,data-2025/txt/2501.10799/01_Related_Work.txt,3
2501.10851,2025,1,3226,450,19,4.222222222222222,0.9790482954545454,data-2025/txt/2501.10851/01_Related_Works.txt,3
2501.11053,2025,1,2996,438,24,5.47945205479452,0.9727551803530314,data-2025/txt/2501.11053/01_Related_Work.txt,3
2501.11087,2025,1,2978,437,6,1.3729977116704806,0.9791993720565149,data-2025/txt/2501.11087/01_Related_Work.txt,3
2501.11226,2025,1,3023,442,15,3.3936651583710407,0.9742999616417338,data-2025/txt/2501.11226/01_Other_Related_Work.txt,3
2501.11326,2025,1,2866,423,8,1.8912529550827424,0.9734585545120458,data-2025/txt/2501.11326/01_Related_Work.txt,3
2501.11388,2025,1,3399,450,16,3.5555555555555554,0.9785714285714285,data-2025/txt/2501.11388/01_Related_Work.txt,3
2501.11532,2025,1,3114,463,23,4.967602591792657,0.9576144036009002,data-2025/txt/2501.11532/01_Related_Work.txt,3
2501.11550,2025,1,3089,444,14,3.153153153153153,0.9749063670411985,data-2025/txt/2501.11550/01_Related_Work.txt,3
2501.11568,2025,1,2974,424,16,3.7735849056603774,0.9813736903376019,data-2025/txt/2501.11568/01_Related_Work.txt,3
2501.11671,2025,1,3340,466,25,5.36480686695279,0.9753340184994861,data-2025/txt/2501.11671/01_Related_Work.txt,3
2501.11864,2025,1,3437,456,13,2.850877192982456,0.9666444296197465,data-2025/txt/2501.11864/01_Related_Work.txt,3
2501.11906,2025,1,3299,438,12,2.73972602739726,0.9529036827195467,data-2025/txt/2501.11906/01_Related_Work.txt,3
2501.11971,2025,1,3293,431,12,2.784222737819025,0.9645710316081972,data-2025/txt/2501.11971/01_Related_Work.txt,3
2501.12217,2025,1,3171,441,6,1.3605442176870748,0.9429937477013608,data-2025/txt/2501.12217/01_Literature_Review.txt,3
2501.12234,2025,1,3138,429,26,6.0606060606060606,0.974600870827286,data-2025/txt/2501.12234/01_Related_Work.txt,3
2501.12269,2025,1,3049,422,12,2.843601895734597,0.9757575757575757,data-2025/txt/2501.12269/01_Related_work.txt,3
2501.12318,2025,1,2897,442,11,2.48868778280543,0.9685102947113444,data-2025/txt/2501.12318/01_Related_Works.txt,3
2501.12604,2025,1,3287,474,4,0.8438818565400843,0.8883601756954612,data-2025/txt/2501.12604/01_Related_work.txt,3
2501.12622,2025,1,3187,448,20,4.464285714285714,0.9696202531645569,data-2025/txt/2501.12622/01_Related_work.txt,3
2501.12775,2025,1,3020,426,13,3.051643192488263,0.9801147227533461,data-2025/txt/2501.12775/01_Related_Works.txt,3
2501.12895,2025,1,3208,431,19,4.408352668213457,0.9600575746671465,data-2025/txt/2501.12895/01_Related_Work.txt,3
2501.12959,2025,1,3289,460,17,3.6956521739130435,0.975848792439622,data-2025/txt/2501.12959/01_Related_Work.txt,3
2501.12975,2025,1,3418,474,12,2.5316455696202533,0.9641407307171854,data-2025/txt/2501.12975/01_Related_Work.txt,3
2501.13124,2025,1,3131,449,24,5.3452115812917596,0.9746323529411764,data-2025/txt/2501.13124/01_Related_Work.txt,3
2501.13307,2025,1,3540,442,15,3.3936651583710407,0.96608,data-2025/txt/2501.13307/01_Related_Work.txt,3
2501.13391,2025,1,3178,424,18,4.245283018867925,0.9662598707824839,data-2025/txt/2501.13391/01_Related_Work.txt,3
2501.13417,2025,1,3315,454,32,7.048458149779736,0.9675102599179206,data-2025/txt/2501.13417/01_Related_Work.txt,3
2501.13493,2025,1,3309,462,18,3.896103896103896,0.9791449426485923,data-2025/txt/2501.13493/01_Related_Work.txt,3
2501.13536,2025,1,3241,463,14,3.023758099352052,0.9753571428571428,data-2025/txt/2501.13536/01_Related_Work.txt,3
2501.13570,2025,1,3121,473,26,5.496828752642706,0.973948641607741,data-2025/txt/2501.13570/01_Related_Work.txt,3
2501.13735,2025,1,2831,436,11,2.522935779816514,0.980115990057995,data-2025/txt/2501.13735/01_Related_Works.txt,3
2501.13743,2025,1,3501,463,12,2.591792656587473,0.9721402818747952,data-2025/txt/2501.13743/01_Related_Work.txt,3
2501.13876,2025,1,3344,473,18,3.8054968287526427,0.9662766689607708,data-2025/txt/2501.13876/01_Related_works.txt,3
2501.13896,2025,1,2975,454,12,2.643171806167401,0.9239858211894446,data-2025/txt/2501.13896/01_Related_Works.txt,3
2501.13965,2025,1,2913,444,6,1.3513513513513513,0.9686369119420989,data-2025/txt/2501.13965/01_Related_Work.txt,3
2501.13981,2025,1,3136,448,5,1.1160714285714286,0.9609810479375697,data-2025/txt/2501.13981/01_Related_Work.txt,3
2501.13985,2025,1,3369,461,28,6.073752711496746,0.9768628785301123,data-2025/txt/2501.13985/01_Related_Work.txt,3
2501.14231,2025,1,3494,461,23,4.989154013015185,0.9632161458333334,data-2025/txt/2501.14231/01_Related_Work.txt,3
2501.14300,2025,1,3293,459,15,3.2679738562091507,0.9661431064572426,data-2025/txt/2501.14300/01_Related_Work.txt,3
2501.14309,2025,1,3152,419,15,3.579952267303103,0.977544367982615,data-2025/txt/2501.14309/01_Related_Work.txt,3
2501.14336,2025,1,2886,469,11,2.345415778251599,0.9720624486442071,data-2025/txt/2501.14336/01_Related_Work.txt,3
2501.14356,2025,1,2895,423,10,2.3640661938534278,0.966142684401451,data-2025/txt/2501.14356/01_Related_Works.txt,3
2501.14404,2025,1,3486,425,12,2.823529411764706,0.9727361246348588,data-2025/txt/2501.14404/01_Related_Work.txt,3
2501.14531,2025,1,2947,419,12,2.863961813842482,0.9681728880157171,data-2025/txt/2501.14531/01_Related_Work.txt,3
2501.14534,2025,1,2818,435,15,3.4482758620689653,0.9206145966709347,data-2025/txt/2501.14534/01_Related_Work.txt,3
2501.14543,2025,1,3524,469,3,0.6396588486140725,0.9503267973856209,data-2025/txt/2501.14543/01_Related_Work.txt,3
2501.14548,2025,1,3171,429,20,4.662004662004662,0.9744696152463143,data-2025/txt/2501.14548/01_Related_Work.txt,3
2501.14585,2025,1,3081,430,20,4.651162790697675,0.974166978659678,data-2025/txt/2501.14585/01_Related_Work.txt,3
2501.14646,2025,1,3443,467,12,2.569593147751606,0.9651240778001341,data-2025/txt/2501.14646/01_Related_Work.txt,3
2501.14998,2025,1,3523,476,13,2.73109243697479,0.9754661432777233,data-2025/txt/2501.14998/01_Related_Work.txt,3
2501.15090,2025,1,3309,455,18,3.9560439560439558,0.9649305555555555,data-2025/txt/2501.15090/01_Related_work.txt,3
2501.15120,2025,1,3366,441,17,3.8548752834467117,0.9756345177664975,data-2025/txt/2501.15120/01_Related_Works.txt,3
2501.15260,2025,1,3442,467,7,1.4989293361884368,0.9708078750848609,data-2025/txt/2501.15260/01_Related_Work.txt,3
2501.15302,2025,1,3289,444,5,1.1261261261261262,0.9712078651685393,data-2025/txt/2501.15302/01_Related_Work.txt,3
2501.15377,2025,1,3596,470,26,5.531914893617021,0.9612476370510397,data-2025/txt/2501.15377/01_Related_Works.txt,3
2501.15409,2025,1,3372,462,21,4.545454545454546,0.9718834688346883,data-2025/txt/2501.15409/01_Related_Work.txt,3
2501.15434,2025,1,3252,462,12,2.5974025974025974,0.9757662152530292,data-2025/txt/2501.15434/01_Related_Work.txt,3
2501.15443,2025,1,3140,434,24,5.529953917050691,0.9693839911471782,data-2025/txt/2501.15443/01_Related_Work.txt,3
2501.15450,2025,1,3126,473,15,3.171247357293869,0.9638059701492537,data-2025/txt/2501.15450/01_Related_Works.txt,3
2501.15456,2025,1,3205,425,11,2.588235294117647,0.9620071684587813,data-2025/txt/2501.15456/01_Related_Works.txt,3
2501.15478,2025,1,3573,469,16,3.411513859275053,0.9724358974358974,data-2025/txt/2501.15478/01_Related_Work.txt,3
2501.15529,2025,1,3349,454,16,3.524229074889868,0.9738651994497937,data-2025/txt/2501.15529/01_Related_Work.txt,3
2501.15555,2025,1,3228,423,26,6.1465721040189125,0.9733893557422969,data-2025/txt/2501.15555/01_Related_Work.txt,3
2501.15564,2025,1,3125,433,13,3.0023094688221708,0.9760589318600368,data-2025/txt/2501.15564/01_Related_work.txt,3
2501.15616,2025,1,3086,456,22,4.824561403508771,0.9674279296143766,data-2025/txt/2501.15616/01_Related_Work.txt,3
2501.15619,2025,1,3500,477,13,2.7253668763102725,0.976981256165735,data-2025/txt/2501.15619/01_Related_Works.txt,3
2501.15695,2025,1,3427,474,12,2.5316455696202533,0.9744623655913979,data-2025/txt/2501.15695/01_Related_Work.txt,3
2501.15774,2025,1,3341,431,14,3.248259860788863,0.9722412611377655,data-2025/txt/2501.15774/01_Related_Works.txt,3
2501.15816,2025,1,3159,419,17,4.05727923627685,0.973589001447178,data-2025/txt/2501.15816/01_Related_Work.txt,3
2501.15915,2025,1,3195,439,14,3.189066059225513,0.9755307664627564,data-2025/txt/2501.15915/01_Related_Work.txt,3
2501.15985,2025,1,3398,432,8,1.8518518518518516,0.9824679703304113,data-2025/txt/2501.15985/01_Related_Work.txt,3
2501.15987,2025,1,3154,440,19,4.318181818181818,0.9612005856515373,data-2025/txt/2501.15987/01_Related_Work.txt,3
2501.16002,2025,1,3483,463,16,3.455723542116631,0.9750492449113591,data-2025/txt/2501.16002/01_Related_works.txt,3
2501.16011,2025,1,3206,425,9,2.1176470588235294,0.9698492462311558,data-2025/txt/2501.16011/01_Related_Work.txt,3
2501.16075,2025,1,3194,430,17,3.953488372093023,0.9466764061358656,data-2025/txt/2501.16075/01_Related_Work.txt,3
2501.16142,2025,1,3188,442,19,4.298642533936651,0.969098095580309,data-2025/txt/2501.16142/01_Related_Work.txt,3
2501.16303,2025,1,3240,437,13,2.9748283752860414,0.9763250883392226,data-2025/txt/2501.16303/01_Related_Work.txt,3
2501.16329,2025,1,3127,441,19,4.308390022675737,0.9753040914117214,data-2025/txt/2501.16329/01_Related_Work.txt,3
2501.16454,2025,1,3099,465,17,3.655913978494624,0.9644594089038534,data-2025/txt/2501.16454/01_Related_Work.txt,3
2501.16544,2025,1,3043,419,15,3.579952267303103,0.9803921568627451,data-2025/txt/2501.16544/01_RELATED_WORK.txt,3
2501.16590,2025,1,3134,439,15,3.416856492027335,0.9805361733382298,data-2025/txt/2501.16590/01_Related_Work.txt,3
2501.16616,2025,1,3481,457,10,2.1881838074398248,0.9677525501809806,data-2025/txt/2501.16616/01_Related_Work.txt,3
2501.16655,2025,1,3122,436,23,5.275229357798166,0.9622434017595308,data-2025/txt/2501.16655/01_Related_Work.txt,3
2501.16664,2025,1,2888,438,14,3.1963470319634704,0.9683698296836983,data-2025/txt/2501.16664/01_Related_Works.txt,3
2501.16666,2025,1,3237,420,7,1.6666666666666667,0.9606940509915014,data-2025/txt/2501.16666/01_Related_Work.txt,3
2501.16684,2025,1,3197,454,11,2.4229074889867843,0.9735123367198839,data-2025/txt/2501.16684/01_Related_Work.txt,3
2501.16750,2025,1,2944,425,18,4.235294117647059,0.9622493118364137,data-2025/txt/2501.16750/01_Background_and_Related_Work.txt,3
2501.16753,2025,1,3202,433,11,2.5404157043879905,0.9695449659620208,data-2025/txt/2501.16753/01_Related_Work.txt,3
2501.16754,2025,1,3392,432,15,3.4722222222222223,0.9707464694014795,data-2025/txt/2501.16754/01_RELATED_WORK.txt,3
2501.16760,2025,1,2799,447,25,5.592841163310962,0.97160751565762,data-2025/txt/2501.16760/01_Related_Work.txt,3
2501.16889,2025,1,3304,448,20,4.464285714285714,0.9667705088265836,data-2025/txt/2501.16889/01_Related_Work.txt,3
2501.16899,2025,1,3559,465,20,4.301075268817205,0.9487095720352826,data-2025/txt/2501.16899/01_Related_Work.txt,3
2501.16964,2025,1,3200,452,10,2.2123893805309733,0.9724338048603555,data-2025/txt/2501.16964/01_Related_Works.txt,3
2501.17022,2025,1,3369,473,19,4.0169133192389,0.9664957264957265,data-2025/txt/2501.17022/01_Related_Work.txt,3
2501.17361,2025,1,3203,459,11,2.3965141612200433,0.9594742606790799,data-2025/txt/2501.17361/01_Related_work.txt,3
2501.17403,2025,1,3233,452,23,5.0884955752212395,0.9698581560283688,data-2025/txt/2501.17403/01_Related_Work.txt,3
2501.17589,2025,1,3359,446,13,2.914798206278027,0.9795291709314228,data-2025/txt/2501.17589/01_Related_Work.txt,3
2501.17733,2025,1,3014,432,8,1.8518518518518516,0.9720496894409938,data-2025/txt/2501.17733/01_Related_Work.txt,3
2501.17778,2025,1,3344,477,18,3.7735849056603774,0.9506302521008403,data-2025/txt/2501.17778/01_Related_Work.txt,3
2501.18046,2025,1,3097,449,13,2.89532293986637,0.9737827715355806,data-2025/txt/2501.18046/01_Related_Work.txt,3
2501.18089,2025,1,3701,474,8,1.6877637130801686,0.973700495049505,data-2025/txt/2501.18089/01_Related_Work.txt,3
2501.18093,2025,1,3195,434,9,2.0737327188940093,0.9733044733044733,data-2025/txt/2501.18093/01_Related_Work.txt,3
2501.18112,2025,1,3576,464,13,2.8017241379310347,0.9734908974768445,data-2025/txt/2501.18112/01_Related_Work.txt,3
2501.18143,2025,1,3202,436,15,3.4403669724770642,0.9721030042918455,data-2025/txt/2501.18143/01_Related_works.txt,3
2501.18324,2025,1,3379,477,12,2.515723270440252,0.9746575342465753,data-2025/txt/2501.18324/01_Related_Works.txt,3
2501.18455,2025,1,3036,452,14,3.0973451327433628,0.9699421965317919,data-2025/txt/2501.18455/01_Related_Work.txt,3
2501.18595,2025,1,3045,421,15,3.5629453681710213,0.9799014031095943,data-2025/txt/2501.18595/01_Related_Work.txt,3
2501.18733,2025,1,2970,420,15,3.571428571428571,0.9684702218762165,data-2025/txt/2501.18733/01_Related_Work.txt,3
2501.18837,2025,1,3286,449,16,3.5634743875278394,0.973445143256464,data-2025/txt/2501.18837/01_Related_Work.txt,3
2501.18870,2025,1,2934,443,10,2.2573363431151243,0.9776981282357626,data-2025/txt/2501.18870/01_Related_Work.txt,3
2501.18908,2025,1,3131,418,7,1.674641148325359,0.9771217712177122,data-2025/txt/2501.18908/01_Related_Work.txt,3
2501.18940,2025,1,3025,424,27,6.367924528301887,0.9765949414873537,data-2025/txt/2501.18940/01_Related_Work.txt,3
2501.18944,2025,1,3359,449,22,4.8997772828507795,0.9677747625508819,data-2025/txt/2501.18944/01_Related_Work.txt,3
2501.18954,2025,1,3092,442,17,3.8461538461538463,0.9639368895567243,data-2025/txt/2501.18954/01_Related_Work.txt,3
2501.19042,2025,1,3017,439,19,4.328018223234624,0.9688940092165899,data-2025/txt/2501.19042/01_Connection_To_Existing_Works.txt,3
2501.19091,2025,1,2970,423,7,1.6548463356973995,0.9643835616438357,data-2025/txt/2501.19091/01_Related_Work.txt,3
2501.19137,2025,1,2613,433,5,1.1547344110854503,0.9336219336219336,data-2025/txt/2501.19137/01_Background_and_Related_Work.txt,3
2501.19145,2025,1,3216,446,13,2.914798206278027,0.9774355300859598,data-2025/txt/2501.19145/01_Related_Work.txt,3
2501.19201,2025,1,3151,446,12,2.690582959641256,0.9823399558498896,data-2025/txt/2501.19201/01_Related_Work.txt,3
2501.19265,2025,1,2891,437,9,2.059496567505721,0.954820492133925,data-2025/txt/2501.19265/01_Related_work.txt,3
2501.19278,2025,1,3452,444,15,3.3783783783783785,0.9561490273656446,data-2025/txt/2501.19278/01_Related_Work.txt,3
2502.00050,2025,1,3366,455,25,5.4945054945054945,0.9725888324873097,data-2025/txt/2502.00050/01_Related_Works.txt,3
2502.00076,2025,1,3083,456,15,3.289473684210526,0.9710199473089951,data-2025/txt/2502.00076/01_Related_works.txt,3
2502.00089,2025,1,2839,429,21,4.895104895104895,0.9767441860465116,data-2025/txt/2502.00089/01_Related_Works_Mixture_of_Experts_and_Deep_Ensembles_for_Language_Models.txt,3
2502.00232,2025,1,3544,463,7,1.511879049676026,0.9708926261319534,data-2025/txt/2502.00232/01_Related_Works.txt,3
2502.00245,2025,1,3098,443,19,4.288939051918736,0.9722950205915387,data-2025/txt/2502.00245/01_Related_Work.txt,3
2502.00261,2025,1,3177,447,17,3.803131991051454,0.976043557168784,data-2025/txt/2502.00261/01_Related_Work.txt,3
2502.00333,2025,1,3162,457,13,2.8446389496717726,0.9737620103473762,data-2025/txt/2502.00333/01_Related_Work.txt,3
2502.00581,2025,1,3086,430,21,4.883720930232558,0.9715675271230827,data-2025/txt/2502.00581/01_Related_Works.txt,3
2502.00593,2025,1,3659,466,14,3.004291845493562,0.9819651741293532,data-2025/txt/2502.00593/01_Related_Work.txt,3
2502.00629,2025,1,3140,440,15,3.4090909090909087,0.9801834862385321,data-2025/txt/2502.00629/01_Related_Work.txt,3
2502.00674,2025,1,3135,440,22,5.0,0.9732600732600732,data-2025/txt/2502.00674/01_Related_Work.txt,3
2502.00708,2025,1,3277,454,10,2.2026431718061676,0.9597883597883597,data-2025/txt/2502.00708/01_Related_Work.txt,3
2502.00725,2025,1,3277,450,20,4.444444444444445,0.9772089761570828,data-2025/txt/2502.00725/01_Related_Work.txt,3
2502.00745,2025,1,3067,474,22,4.641350210970464,0.9790715372907154,data-2025/txt/2502.00745/01_Related_work.txt,3
2502.01066,2025,1,3035,447,8,1.7897091722595078,0.9385584875935408,data-2025/txt/2502.01066/01_Background_and_Related_Work.txt,3
2502.01243,2025,1,3394,429,19,4.428904428904429,0.9515358361774744,data-2025/txt/2502.01243/01_Related_Work.txt,3
2502.01252,2025,1,3108,467,31,6.638115631691649,0.9792515746572805,data-2025/txt/2502.01252/01_Related_Work.txt,3
2502.01253,2025,1,3541,457,5,1.0940919037199124,0.9691958495460441,data-2025/txt/2502.01253/01_Related_Work.txt,3
2502.01281,2025,1,3081,437,13,2.9748283752860414,0.9786036036036037,data-2025/txt/2502.01281/01_Related_Work.txt,3
2502.01337,2025,1,3683,467,14,2.9978586723768736,0.9783750386160025,data-2025/txt/2502.01337/01_Related_Work.txt,3
2502.01357,2025,1,3246,442,20,4.524886877828054,0.9735915492957746,data-2025/txt/2502.01357/01_Related_Work.txt,3
2502.01405,2025,1,3070,455,11,2.417582417582418,0.9674578866768759,data-2025/txt/2502.01405/01_Related_Work.txt,3
2502.01616,2025,1,3423,460,18,3.91304347826087,0.9772575250836121,data-2025/txt/2502.01616/01_Related_Works.txt,3
2502.01679,2025,1,3182,445,10,2.247191011235955,0.9619289340101523,data-2025/txt/2502.01679/01_Related_Work.txt,3
2502.01914,2025,1,2997,442,22,4.97737556561086,0.9576597382602001,data-2025/txt/2502.01914/01_Related_Works.txt,3
2502.01943,2025,1,3296,452,22,4.867256637168142,0.9694232105628909,data-2025/txt/2502.01943/01_Related_Work.txt,3
2502.02009,2025,1,3417,431,8,1.8561484918793503,0.9843228819212808,data-2025/txt/2502.02009/01_Related_Work.txt,3
2502.02024,2025,1,3651,466,18,3.862660944206009,0.972956170345042,data-2025/txt/2502.02024/01_Related_Work.txt,3
2502.02048,2025,1,2982,418,11,2.631578947368421,0.9798293250581847,data-2025/txt/2502.02048/01_Related_Work.txt,3
2502.02115,2025,1,2709,420,12,2.857142857142857,0.9699608184588594,data-2025/txt/2502.02115/01_Related_work.txt,3
2502.02144,2025,1,3005,435,13,2.9885057471264367,0.9621979734996103,data-2025/txt/2502.02144/01_Related_work.txt,3
2502.02190,2025,1,3612,460,18,3.91304347826087,0.9752195734002509,data-2025/txt/2502.02190/01_Related_Work.txt,3
2502.02341,2025,1,3057,420,11,2.619047619047619,0.964461247637051,data-2025/txt/2502.02341/01_Related_Work.txt,3
2502.02342,2025,1,3431,453,12,2.6490066225165565,0.9694220430107527,data-2025/txt/2502.02342/01_Related_Work.txt,3
2502.02486,2025,1,2863,450,6,1.3333333333333335,0.7593891869583161,data-2025/txt/2502.02486/01_Notation_Table_and_Additional_Related_Works.txt,3
2502.02488,2025,1,3233,419,9,2.1479713603818613,0.9748761500353857,data-2025/txt/2502.02488/01_Related_Work.txt,3
2502.02523,2025,1,2810,419,11,2.6252983293556085,0.9500416319733556,data-2025/txt/2502.02523/01_Related_Work_of_Note.txt,3
2502.02537,2025,1,3301,467,22,4.710920770877944,0.9752354377397977,data-2025/txt/2502.02537/01_Related_Work.txt,3
2502.02584,2025,1,3100,454,25,5.506607929515418,0.9720253636702723,data-2025/txt/2502.02584/01_Related_Work.txt,3
2502.02587,2025,1,3113,438,6,1.36986301369863,0.9678624813153961,data-2025/txt/2502.02587/01_Related_Work.txt,3
2502.02610,2025,1,3154,436,21,4.81651376146789,0.9694100509832484,data-2025/txt/2502.02610/01_Related_Works.txt,3
2502.02676,2025,1,3301,450,16,3.5555555555555554,0.9670596393897365,data-2025/txt/2502.02676/01_Related_Works.txt,3
2502.02740,2025,1,3016,422,13,3.080568720379147,0.9631053036126057,data-2025/txt/2502.02740/01_Related_Work.txt,3
2502.02753,2025,1,2949,422,19,4.502369668246446,0.969661610268378,data-2025/txt/2502.02753/01_Related_Works.txt,3
2502.02794,2025,1,3259,476,13,2.73109243697479,0.9696428571428571,data-2025/txt/2502.02794/01_Background_and_Related_Work.txt,3
2502.02919,2025,1,3106,439,20,4.555808656036446,0.9702933531377645,data-2025/txt/2502.02919/01_Related_Work.txt,3
2502.02924,2025,1,3435,474,16,3.375527426160337,0.9799062290689886,data-2025/txt/2502.02924/01_Related_Work.txt,3
2502.03004,2025,1,3674,477,7,1.4675052410901468,0.959375,data-2025/txt/2502.03004/01_Related_Work.txt,3
2502.03122,2025,1,3111,432,11,2.5462962962962963,0.9785264716771566,data-2025/txt/2502.03122/01_RELATED_WORK.txt,3
2502.03201,2025,1,3135,435,15,3.4482758620689653,0.9791132282887505,data-2025/txt/2502.03201/01_Related_Work.txt,3
2502.03426,2025,1,3523,452,20,4.424778761061947,0.9745817245817245,data-2025/txt/2502.03426/01_Related_Work.txt,3
2502.03608,2025,1,2962,423,14,3.309692671394799,0.9772727272727273,data-2025/txt/2502.03608/01_Related_Work.txt,3
2502.03729,2025,1,3261,475,17,3.578947368421052,0.9712460063897763,data-2025/txt/2502.03729/01_Related_Work.txt,3
2502.03763,2025,1,3064,420,15,3.571428571428571,0.9587551556055494,data-2025/txt/2502.03763/01_Related_Work.txt,3
2502.03821,2025,1,3324,459,10,2.178649237472767,0.9707826086956521,data-2025/txt/2502.03821/01_Related_Work.txt,3
2502.03945,2025,1,3139,419,18,4.295942720763723,0.9668970534739906,data-2025/txt/2502.03945/01_Related_Work.txt,3
2502.04170,2025,1,3088,442,15,3.3936651583710407,0.9712121212121212,data-2025/txt/2502.04170/01_Related_Work.txt,3
2502.04224,2025,1,3290,439,23,5.239179954441914,0.9704142011834319,data-2025/txt/2502.04224/01_Related_Work.txt,3
2502.04230,2025,1,3094,422,9,2.132701421800948,0.9768397459843108,data-2025/txt/2502.04230/01_Related_Work.txt,3
2502.04364,2025,1,3625,461,14,3.036876355748373,0.9742704737998117,data-2025/txt/2502.04364/01_Related_Work.txt,3
2502.04389,2025,1,3215,463,10,2.159827213822894,0.9808940158615718,data-2025/txt/2502.04389/01_Related_Works.txt,3
2502.04393,2025,1,3250,439,14,3.189066059225513,0.9660056657223796,data-2025/txt/2502.04393/01_Related_Work.txt,3
2502.04412,2025,1,3350,462,12,2.5974025974025974,0.9727867723045126,data-2025/txt/2502.04412/01_Related_Works.txt,3
2502.04476,2025,1,3055,418,22,5.263157894736842,0.9473094170403588,data-2025/txt/2502.04476/01_Related_work.txt,3
2502.04498,2025,1,3036,423,14,3.309692671394799,0.9730550284629981,data-2025/txt/2502.04498/01_Related_Work.txt,3
2502.04576,2025,1,2933,436,21,4.81651376146789,0.9710661910424099,data-2025/txt/2502.04576/01_Related_Work.txt,3
2502.04628,2025,1,3246,440,14,3.1818181818181817,0.971388202048746,data-2025/txt/2502.04628/01_Related_Works.txt,3
2502.04679,2025,1,3694,456,33,7.236842105263158,0.9757795943082047,data-2025/txt/2502.04679/01_Related_Work.txt,3
2502.04797,2025,1,3075,431,15,3.480278422273782,0.9688321441982726,data-2025/txt/2502.04797/01_Related_Work.txt,3
2502.04801,2025,1,3418,465,22,4.731182795698925,0.9667673716012085,data-2025/txt/2502.04801/01_Related_Work.txt,3
2502.04870,2025,1,3207,443,26,5.8690744920993225,0.9793373708585679,data-2025/txt/2502.04870/01_Related_Work.txt,3
2502.04878,2025,1,2955,426,15,3.5211267605633805,0.97765582124657,data-2025/txt/2502.04878/01_Related_Work.txt,3
2502.04988,2025,1,3462,469,31,6.609808102345416,0.9759789404409345,data-2025/txt/2502.04988/01_Related_Work.txt,3
2502.05027,2025,1,3473,455,15,3.296703296703297,0.9789265722752717,data-2025/txt/2502.05027/01_Related_Work.txt,3
2502.05037,2025,1,3495,462,11,2.380952380952381,0.9598039215686275,data-2025/txt/2502.05037/01_Related_Work.txt,3
2502.05178,2025,1,3100,437,20,4.576659038901601,0.9685393258426966,data-2025/txt/2502.05178/01_Related_Work.txt,3
2502.05233,2025,1,3121,430,16,3.7209302325581395,0.9746323529411764,data-2025/txt/2502.05233/01_Related_Work.txt,3
2502.05314,2025,1,3071,427,12,2.810304449648712,0.9603960396039604,data-2025/txt/2502.05314/01_Related_Work.txt,3
2502.05320,2025,1,3413,445,10,2.247191011235955,0.9710144927536232,data-2025/txt/2502.05320/01_Related_Work.txt,3
2502.05414,2025,1,3273,421,15,3.5629453681710213,0.9670291125920729,data-2025/txt/2502.05414/01_Related_Work.txt,3
2502.05416,2025,1,3242,435,20,4.597701149425287,0.9784756527875794,data-2025/txt/2502.05416/01_Related_Work.txt,3
2502.05433,2025,1,3147,442,13,2.941176470588235,0.9617506436189776,data-2025/txt/2502.05433/01_Related_Works.txt,3
2502.05454,2025,1,3360,452,20,4.424778761061947,0.9799319727891157,data-2025/txt/2502.05454/01_Related_Work.txt,3
2502.05457,2025,1,2882,446,6,1.345291479820628,0.9761904761904762,data-2025/txt/2502.05457/01_Related_Work.txt,3
2502.05472,2025,1,3349,459,22,4.793028322440087,0.9729173808707576,data-2025/txt/2502.05472/01_Related_Work.txt,3
2502.05478,2025,1,3394,472,22,4.661016949152542,0.9695740365111561,data-2025/txt/2502.05478/01_Related_Works.txt,3
